,Unnamed: 0,Date,User,tweet
1176,1176,2022-09-21 12:57:42+00:00,taazatv,terminated its employees for moonlighting with its rival company food delivery companies such as have announced an industrywide policy of allowing employees on the payroll to take up jobs or projects outside their regular jobs
1177,1177,2022-09-21 12:57:13+00:00,THEFREEMEDIA2K,chairman rishad premji claimed that the business discovered that of its employees were simultaneously employed by one of its rivals and noted that such occurrences resulted in the termination of the employees services
1178,1178,2022-09-21 12:56:28+00:00,abdulkhader4665,fires employees for calls it act of integrity violation
1179,1179,2022-09-21 12:55:24+00:00,ETNOWlive,the reality is that there are people today working for and working directly for one of our competitors and we have actually discovered people in the last few months who are doing exactly that wipros said
1180,1180,2022-09-21 12:53:25+00:00,bqprime,chairman has asserted that he stands by his recent comments on being a complete violation of integrity in its deepest form read
1181,1181,2022-09-21 12:50:00+00:00,thenewsminute,wipro fires employees for moonlighting with competitor
1182,1182,2022-09-21 12:49:41+00:00,WefixitE,it services group fires employees for moonlighting
1183,1183,2022-09-21 12:48:38+00:00,NintyZeros,moonlighting with competitors how it was possible
1184,1184,2022-09-21 12:48:01+00:00,NITESenate,will be termed as cheating just for employees or employers as well
1185,1185,2022-09-21 12:46:35+00:00,jetlagged_aman,everything is fare for politicians amp businessman but nothing fare for salaried class chief fires emplyes for moonlighting whereas same chiefs work on board of directors of s of companies
1186,1186,2022-09-21 12:45:02+00:00,Global_TazaNews,wipro chairman rishad premji said the company had found its employees worked with one of its competitors at the same time and added that action was taken in such cases by terminating their services
1187,1187,2022-09-21 12:45:00+00:00,NP_App,found staff working with rivals at same time stand by my comment on read more here
1188,1188,2022-09-21 12:43:22+00:00,Logesh251,wipro fires staff members found to be moonlighting for competitors
1189,1189,2022-09-21 12:40:27+00:00,ians_india,leading it company has terminated employees found to be moonlighting with one of its key rivals at the same time its chairman rishad premji said in wednesday
1190,1190,2022-09-21 12:36:57+00:00,thenewsdrum,found people with competitors simultaneously moonlighting is violation of integrity premji
1191,1191,2022-09-21 12:31:04+00:00,kalakar_khiladi,is wrong and unethical but getting your employees to work over hours a day upto even hours with bare minimum salary is ethical and right
1192,1192,2022-09-21 12:26:55+00:00,timesofindia,found staff working with rivals at same time stand by my comment on moonlighting
1193,1193,2022-09-21 12:15:00+00:00,editorji,the issue of moonlighting by tech professionals has ignited a fresh debate with polarising opinions within the industry
1194,1194,2022-09-21 12:11:26+00:00,me_poohrwaah,wasnt gaslighting enough that now moonlighting is also making rounds
1195,1195,2022-09-21 12:07:49+00:00,Rohan_415,moonlighting ke bahane layoff kar deta hoon kisi ko pata bhi nahi chalega nothing just what wipro thought reference wipro fires employees in the name of moonlight policy
1196,1196,2022-09-21 12:02:24+00:00,aanandmadhav,is this the end of side hustle culture
1197,1197,2022-09-21 11:59:51+00:00,SBinjrajka,moonlighting rishad premji says employees were found working for competitors
1198,1198,2022-09-21 11:55:49+00:00,indiacom,no twintiming swings into action
1199,1199,2022-09-21 11:55:04+00:00,fpjindia,wipro fired employees after finding out that they were working with one of its competitors at the same time
1200,1200,2022-09-21 11:48:54+00:00,Alok_Says,what do you think about moonlighting in startup employee fyi today corporate fired employees for
1201,1201,2022-09-21 11:45:37+00:00,MarathiRojgar,had fired its employees after finding out that they were working with one of its competitors at the same time
1202,1202,2022-09-21 11:30:16+00:00,viswaram,doesnt mean you work a in the day time and as competitor in the night time did the right thing to serve notice
1203,1203,2022-09-21 11:12:33+00:00,moneycontrolcom,if you actually look at the definition of moonlighting it is having a second job secretivelyim all about transparency said wirpo chariman rishad premji read more
1204,1204,2022-09-21 10:57:07+00:00,svkramesh69,there has to be reason for this first reason is money and balance to be found out
1205,1205,2022-09-21 10:49:20+00:00,manoj_rammohan,fires staff members found to be for competitors download economic times app to stay updated with business news
1206,1206,2022-09-21 10:27:14+00:00,FinancialXpress,the issue of has emerged as a big talking point after the chairman flagged the issue
1207,1207,2022-09-21 10:26:06+00:00,bsindia,wipro chairman rishad premji said the company had found its employees worked with one of its competitors at the same time and added that action was taken in such cases by terminating their services
1208,1208,2022-09-21 10:12:38+00:00,anish_nanda,fires staff members found to be for competitors via
1209,1209,2022-09-21 10:03:09+00:00,thenewsdrum,found working with rivals at same time stand by my comment on moonlighting rishad premji
1210,1210,2022-09-21 07:40:09+00:00,CoachCommonSens,there is a lot of discussion going on about moonlighting what is your opinion
1211,1211,2022-09-21 05:00:27+00:00,jais_george,employees should work for one firm to build employers trust infosys cofounder
1212,1212,2022-09-20 16:36:56+00:00,MarathiRojgar,at one of the bellwethers of the sector annualized attrition rate rose to a record high of percent in the june quarter suggesting that the company lost one in every four employees over the previous months
1213,1213,2022-09-20 14:17:05+00:00,dellyranksindia,winzo sues google over play store pilot infy cofounder weighs in on moonlighting
1214,1214,2022-09-20 12:30:59+00:00,bsindia,working for more than one company at the same time doesnt build trust and new generations must realise this said kris gopalakrishnan cofounder of infosys reports
1215,1215,2022-09-20 06:40:00+00:00,thenewsminute,moonlighting can it companies tell their employees not to take up other jobs writes
1216,1216,2022-09-20 06:31:59+00:00,Sanghchint,amp fall under moonlighting shall be made explicitly illegal to pursue going by current trend by trendsetters
1217,1217,2022-09-20 05:00:14+00:00,ValueMulticaps,attrition rates of selected companies in telegram
1218,1218,2022-09-19 07:58:26+00:00,indirabalaji,why rant at why not make it acceptable if the is willing to work two shifts across two companies with no conflict of interest why stop them
1219,1219,2022-09-19 03:15:23+00:00,MikeScottInd,dear and please match your hike to atleast the annual inflation and then expect your employees not to engage in
1220,1220,2022-09-18 13:30:03+00:00,assetyogi,why do and call it cheating moonlighting means taking up a job apart from ones regular job while some do it for extra money others do it to gain more experience while there are also those who do it to pursue their interests
1221,1221,2022-09-18 13:04:03+00:00,Himmu_S03,the it sector like etc in india is facing several difficulties including high attrition and moonlighting this has resulted in thinner margins
1222,1222,2022-09-18 11:00:01+00:00,moneycontrolcom,despite its recent popularity moonlighting is not a recent phenomenon it has existed in multiple forms and is likely to continue to do so read here
1223,1223,2022-09-18 10:31:05+00:00,nptelindia,moonlighting is good yes you heard it right like if you agree this has been the talk of the town and other leading companies have been telling that moonlighting is bad but we say is good good for students
1224,1224,2022-09-18 07:17:27+00:00,moonspotting,a whole new meaning to dealing in multiple types of jalisnets might approve
1225,1225,2022-09-17 12:44:42+00:00,gulf_news,what is it and why are companies in india warning employees against it are among tech giants who have expressly issued warnings for employees
1226,1226,2022-09-17 07:58:16+00:00,moneycontrolcom,infosys warned its employees against moonlighting in an email the company clarified that the practice could lead to termination know more about moonlighting
1227,1227,2022-09-17 07:19:38+00:00,reactbitcoin,companies are not happy if their employee works for other companies during out of office hours but they insist their employee to support two different projects at the same timeisnt it simply cheating their clients
